location,horizon,reference_date,target_end_date,target,output_type,output_type_id,value,model
on,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
on,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
on,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
on,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
on,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
on,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
on,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
on,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
on,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
on,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
on,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
mb,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.025,6,UGuelph-CompositeCurve
mb,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.025,5,UGuelph-CompositeCurve
mb,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.025,5,UGuelph-CompositeCurve
mb,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.025,4,UGuelph-CompositeCurve
mb,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,4,UGuelph-CompositeCurve
mb,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.1,6,UGuelph-CompositeCurve
mb,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.1,6,UGuelph-CompositeCurve
mb,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.1,6,UGuelph-CompositeCurve
mb,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.1,6,UGuelph-CompositeCurve
mb,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,6,UGuelph-CompositeCurve
mb,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
mb,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
mb,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
mb,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
mb,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
mb,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
mb,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
mb,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
mb,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
mb,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
mb,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
mb,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
mb,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
mb,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
mb,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
mb,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
mb,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
mb,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
mb,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
mb,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
mb,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
mb,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
mb,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
mb,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
mb,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
atlantic,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.025,7,UGuelph-CompositeCurve
atlantic,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.025,7,UGuelph-CompositeCurve
atlantic,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.025,7,UGuelph-CompositeCurve
atlantic,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.025,7,UGuelph-CompositeCurve
atlantic,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,7,UGuelph-CompositeCurve
atlantic,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.1,9,UGuelph-CompositeCurve
atlantic,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.1,8,UGuelph-CompositeCurve
atlantic,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.1,8,UGuelph-CompositeCurve
atlantic,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.1,8,UGuelph-CompositeCurve
atlantic,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,8,UGuelph-CompositeCurve
atlantic,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.25,9,UGuelph-CompositeCurve
atlantic,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.25,9,UGuelph-CompositeCurve
atlantic,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.25,9,UGuelph-CompositeCurve
atlantic,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.25,8,UGuelph-CompositeCurve
atlantic,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,8,UGuelph-CompositeCurve
atlantic,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.5,9,UGuelph-CompositeCurve
atlantic,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.5,9,UGuelph-CompositeCurve
atlantic,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.5,9,UGuelph-CompositeCurve
atlantic,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.5,9,UGuelph-CompositeCurve
atlantic,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,9,UGuelph-CompositeCurve
atlantic,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.75,9,UGuelph-CompositeCurve
atlantic,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.75,9,UGuelph-CompositeCurve
atlantic,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.75,9,UGuelph-CompositeCurve
atlantic,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.75,9,UGuelph-CompositeCurve
atlantic,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,9,UGuelph-CompositeCurve
atlantic,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.9,9,UGuelph-CompositeCurve
atlantic,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.9,9,UGuelph-CompositeCurve
atlantic,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.9,9,UGuelph-CompositeCurve
atlantic,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.9,9,UGuelph-CompositeCurve
atlantic,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,9,UGuelph-CompositeCurve
atlantic,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.975,9,UGuelph-CompositeCurve
atlantic,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.975,33,UGuelph-CompositeCurve
atlantic,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.975,33,UGuelph-CompositeCurve
atlantic,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.975,33,UGuelph-CompositeCurve
atlantic,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,32,UGuelph-CompositeCurve
ab,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.025,5,UGuelph-CompositeCurve
ab,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.025,6,UGuelph-CompositeCurve
ab,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.025,5,UGuelph-CompositeCurve
ab,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.025,4,UGuelph-CompositeCurve
ab,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,4,UGuelph-CompositeCurve
ab,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.1,6,UGuelph-CompositeCurve
ab,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.1,6,UGuelph-CompositeCurve
ab,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.1,6,UGuelph-CompositeCurve
ab,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.1,5,UGuelph-CompositeCurve
ab,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,5,UGuelph-CompositeCurve
ab,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
ab,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
ab,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
ab,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
ab,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
ab,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
ab,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
ab,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
ab,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
ab,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
ab,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
ab,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
ab,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
ab,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
ab,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
ab,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
ab,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
ab,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
ab,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
ab,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
ab,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
ab,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.975,27,UGuelph-CompositeCurve
ab,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.975,26,UGuelph-CompositeCurve
ab,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.975,26,UGuelph-CompositeCurve
ab,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,26,UGuelph-CompositeCurve
prairies,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.025,6,UGuelph-CompositeCurve
prairies,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.025,6,UGuelph-CompositeCurve
prairies,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.025,5,UGuelph-CompositeCurve
prairies,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.025,4,UGuelph-CompositeCurve
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,4,UGuelph-CompositeCurve
prairies,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.1,6,UGuelph-CompositeCurve
prairies,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.1,6,UGuelph-CompositeCurve
prairies,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.1,6,UGuelph-CompositeCurve
prairies,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.1,6,UGuelph-CompositeCurve
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,6,UGuelph-CompositeCurve
prairies,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
prairies,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
prairies,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
prairies,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,6,UGuelph-CompositeCurve
prairies,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
prairies,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
prairies,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
prairies,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,6,UGuelph-CompositeCurve
prairies,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
prairies,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
prairies,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
prairies,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,6,UGuelph-CompositeCurve
prairies,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
prairies,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
prairies,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
prairies,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,6,UGuelph-CompositeCurve
prairies,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
prairies,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
prairies,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
prairies,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
prairies,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,6,UGuelph-CompositeCurve
bc,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.025,6,UGuelph-CompositeCurve
bc,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.025,7,UGuelph-CompositeCurve
bc,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.025,6,UGuelph-CompositeCurve
bc,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.025,5,UGuelph-CompositeCurve
bc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,5,UGuelph-CompositeCurve
bc,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.1,7,UGuelph-CompositeCurve
bc,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.1,7,UGuelph-CompositeCurve
bc,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.1,7,UGuelph-CompositeCurve
bc,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.1,7,UGuelph-CompositeCurve
bc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,7,UGuelph-CompositeCurve
bc,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.25,7,UGuelph-CompositeCurve
bc,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.25,7,UGuelph-CompositeCurve
bc,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.25,7,UGuelph-CompositeCurve
bc,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.25,7,UGuelph-CompositeCurve
bc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,7,UGuelph-CompositeCurve
bc,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.5,7,UGuelph-CompositeCurve
bc,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.5,7,UGuelph-CompositeCurve
bc,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.5,7,UGuelph-CompositeCurve
bc,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.5,7,UGuelph-CompositeCurve
bc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,7,UGuelph-CompositeCurve
bc,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.75,7,UGuelph-CompositeCurve
bc,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.75,7,UGuelph-CompositeCurve
bc,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.75,7,UGuelph-CompositeCurve
bc,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.75,7,UGuelph-CompositeCurve
bc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,7,UGuelph-CompositeCurve
bc,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.9,7,UGuelph-CompositeCurve
bc,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.9,7,UGuelph-CompositeCurve
bc,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.9,7,UGuelph-CompositeCurve
bc,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.9,7,UGuelph-CompositeCurve
bc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,7,UGuelph-CompositeCurve
bc,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.975,7,UGuelph-CompositeCurve
bc,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.975,34,UGuelph-CompositeCurve
bc,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.975,33,UGuelph-CompositeCurve
bc,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.975,33,UGuelph-CompositeCurve
bc,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,33,UGuelph-CompositeCurve
yt,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.025,2,UGuelph-CompositeCurve
yt,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.025,3,UGuelph-CompositeCurve
yt,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.025,2,UGuelph-CompositeCurve
yt,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.025,2,UGuelph-CompositeCurve
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,2,UGuelph-CompositeCurve
yt,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.1,3,UGuelph-CompositeCurve
yt,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.1,3,UGuelph-CompositeCurve
yt,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.1,3,UGuelph-CompositeCurve
yt,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.1,3,UGuelph-CompositeCurve
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,3,UGuelph-CompositeCurve
yt,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.25,3,UGuelph-CompositeCurve
yt,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.25,3,UGuelph-CompositeCurve
yt,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.25,3,UGuelph-CompositeCurve
yt,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.25,3,UGuelph-CompositeCurve
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,3,UGuelph-CompositeCurve
yt,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.5,3,UGuelph-CompositeCurve
yt,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.5,3,UGuelph-CompositeCurve
yt,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.5,3,UGuelph-CompositeCurve
yt,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.5,3,UGuelph-CompositeCurve
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,3,UGuelph-CompositeCurve
yt,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.75,3,UGuelph-CompositeCurve
yt,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.75,3,UGuelph-CompositeCurve
yt,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.75,3,UGuelph-CompositeCurve
yt,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.75,3,UGuelph-CompositeCurve
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,3,UGuelph-CompositeCurve
yt,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.9,3,UGuelph-CompositeCurve
yt,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.9,3,UGuelph-CompositeCurve
yt,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.9,3,UGuelph-CompositeCurve
yt,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.9,3,UGuelph-CompositeCurve
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.9,3,UGuelph-CompositeCurve
yt,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.975,3,UGuelph-CompositeCurve
yt,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.975,14,UGuelph-CompositeCurve
yt,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.975,13,UGuelph-CompositeCurve
yt,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.975,13,UGuelph-CompositeCurve
yt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.975,13,UGuelph-CompositeCurve
nt,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.025,8,UGuelph-CompositeCurve
nt,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.025,8,UGuelph-CompositeCurve
nt,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.025,8,UGuelph-CompositeCurve
nt,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.025,7,UGuelph-CompositeCurve
nt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.025,7,UGuelph-CompositeCurve
nt,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.1,10,UGuelph-CompositeCurve
nt,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.1,10,UGuelph-CompositeCurve
nt,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.1,10,UGuelph-CompositeCurve
nt,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.1,10,UGuelph-CompositeCurve
nt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.1,9,UGuelph-CompositeCurve
nt,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.25,10,UGuelph-CompositeCurve
nt,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.25,10,UGuelph-CompositeCurve
nt,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.25,10,UGuelph-CompositeCurve
nt,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.25,10,UGuelph-CompositeCurve
nt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.25,10,UGuelph-CompositeCurve
nt,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.5,10,UGuelph-CompositeCurve
nt,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.5,10,UGuelph-CompositeCurve
nt,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.5,10,UGuelph-CompositeCurve
nt,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.5,10,UGuelph-CompositeCurve
nt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.5,10,UGuelph-CompositeCurve
nt,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.75,10,UGuelph-CompositeCurve
nt,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.75,10,UGuelph-CompositeCurve
nt,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.75,10,UGuelph-CompositeCurve
nt,2,2025-11-22,2025-12-06,pct wk covid lab det,quantile,0.75,10,UGuelph-CompositeCurve
nt,3,2025-11-22,2025-12-13,pct wk covid lab det,quantile,0.75,10,UGuelph-CompositeCurve
nt,-1,2025-11-22,2025-11-15,pct wk covid lab det,quantile,0.9,10,UGuelph-CompositeCurve
nt,0,2025-11-22,2025-11-22,pct wk covid lab det,quantile,0.9,11,UGuelph-CompositeCurve
nt,1,2025-11-22,2025-11-29,pct wk covid lab det,quantile,0.9,12,UGuelph-CompositeCurve
